player_name,class_name,matches_played,innings_batted,not_outs,runs_scored,highest_inns_score,batting_average,balls_faced,batting_strike_rate,hundreds_scored,fifties_scored,boundary_fours,boundary_sixes,catches_taken,stumpings_made
211855,List A,160,130,23,3529,113*,32.98,3702,95.32,3,18,255,61,72,0
211855,T20s,152,111,26,1633,82,19.21,1417,115.24,0,5,108,43,68,0
12454,Tests,2,4,0,112,69,28,234,47.86,0,1,15,0,0,0
12454,ODIs,13,11,0,293,67,26.63,447,65.54,0,2,32,1,7,0
12454,T20Is,10,9,1,92,30,11.5,93,98.92,0,0,11,1,3,0
12454,First-class,195,336,24,11331,227,36.31,20093,56.39,28,55,,,78,0
12454,List A,156,148,16,4749,150*,35.97,6198,76.62,8,24,,,54,0
12454,T20s,204,197,17,5053,127,28.07,4136,122.17,4,30,534,141,81,0
521637,Tests,4,7,0,110,56,15.71,190,57.89,0,1,13,2,1,0
521637,ODIs,3,3,0,123,63,41,152,80.92,0,2,10,1,0,0
521637,T20Is,1,1,0,9,9,9,7,128.57,0,0,1,0,0,0
521637,First-class,85,148,7,5567,282*,39.48,7707,72.23,16,25,797,27,64,3
521637,List A,73,68,7,2341,220*,38.37,2353,99.49,3,16,293,32,38,3
521637,T20s,84,79,16,1845,96,29.28,1394,132.35,0,9,212,36,29,2
364788,Tests,5,10,2,332,107,41.5,617,53.8,1,1,29,5,10,2
364788,ODIs,1,1,1,61,61*,-,76,80.26,0,1,3,1,2,1
364788,T20Is,1,-,-,-,-,-,-,-,-,-,-,-,1,0
364788,First-class,103,162,28,5298,141*,39.53,9940,53.29,9,29,666,24,213,20
364788,List A,73,63,11,1941,92,37.32,2244,86.49,0,18,163,18,86,11
364788,T20s,56,39,9,710,75*,23.66,565,125.66,0,3,57,12,31,3
249866,Tests,11,21,0,573,94,27.28,1307,43.84,0,5,77,3,8,0
249866,ODIs,70,67,3,2419,171,37.79,2527,95.72,6,14,276,50,27,0
249866,T20Is,60,60,7,1644,116*,31.01,1203,136.65,1,8,175,55,32,0
249866,First-class,107,182,6,6655,236,37.81,11268,59.06,13,38,970,38,84,0
249866,List A,175,169,6,6260,187*,38.4,6317,99.09,17,32,713,129,66,0
249866,T20s,204,203,13,5559,116*,29.25,3890,142.9,3,34,622,199,95,0
440780,Tests,17,32,1,781,146*,25.19,1838,42.49,2,1,88,0,17,0
440780,First-class,126,223,14,6972,221*,33.35,15268,45.66,18,24,917,7,98,0
440780,List A,68,67,12,2271,139,41.29,2727,83.27,4,17,245,10,31,0
440780,T20s,43,29,10,602,88,31.68,507,118.73,0,3,43,12,9,0
288992,Tests,8,11,1,180,35,18,320,56.25,0,0,24,1,14,0
288992,ODIs,31,21,7,169,38*,12.07,188,89.89,0,0,12,5,19,0
288992,T20Is,39,23,10,168,27*,12.92,144,116.66,0,0,12,7,21,0
288992,First-class,111,154,22,3398,166,25.74,,,3,15,,,133,0
288992,List A,81,54,13,633,55,15.43,,,0,1,,,45,0
288992,T20s,149,90,38,832,45*,16,694,119.88,0,0,62,30,86,0
455524,Tests,4,7,1,55,16,9.16,149,36.91,0,0,6,0,2,0
455524,First-class,78,105,25,910,66,11.37,2562,35.51,0,2,120,5,32,0
455524,List A,16,5,2,22,18,7.33,50,44,0,0,2,0,9,0
236489,Tests,15,26,0,724,140,27.84,1762,41.08,1,6,97,1,11,0
236489,ODIs,1,1,0,24,24,24,30,80,0,0,3,0,0,0
236489,T20Is,5,5,0,250,78,50,166,150.6,0,4,26,11,1,0
236489,First-class,182,310,21,10901,199,37.71,20919,52.11,24,58,1477,20,184,0
236489,List A,149,145,21,5135,185*,41.41,6130,83.76,10,25,536,62,51,0
236489,T20s,166,161,26,4146,115*,30.71,3344,123.98,2,23,415,117,59,0
24598,Tests,16,24,1,700,130,30.43,1278,54.77,2,3,77,6,11,0
24598,ODIs,231,215,31,7294,148,39.64,7992,91.26,13,46,604,211,82,0
24598,T20Is,81,79,16,1810,85*,28.73,1376,131.54,0,10,136,81,36,0
24598,First-class,102,169,18,5042,209*,33.39,9882,51.02,11,24,,,76,1
24598,List A,362,334,46,11247,161,39.05,12355,91.03,21,67,,,122,0
24598,T20s,268,254,35,5652,90,25.8,4407,128.25,0,29,441,241,127,0
19264,Tests,13,20,5,238,55*,15.86,509,46.75,0,1,31,0,3,0
19264,ODIs,87,49,19,636,56,21.2,619,102.74,0,1,52,18,26,0
19264,T20Is,22,11,4,42,18,6,34,123.52,0,0,3,1,7,0
19264,First-class,156,214,39,4376,126,25,,,3,22,,,86,0
19264,List A,213,132,50,1667,72,20.32,1654,100.78,0,3,,,64,0
19264,T20s,146,87,34,777,41,14.66,592,131.25,0,0,55,25,39,0
244497,Tests,19,33,5,540,61,19.28,1270,42.51,0,2,62,4,4,0
244497,ODIs,97,42,12,588,69,19.6,574,102.43,0,1,64,7,30,0
244497,T20Is,37,14,8,47,9*,7.83,55,85.45,0,0,4,0,10,0
244497,First-class,175,251,41,6822,180,32.48,,,10,37,,,79,0
244497,List A,215,125,37,1709,71,19.42,1869,91.43,0,2,156,18,69,0
244497,T20s,164,85,32,682,36*,12.86,648,105.24,0,0,49,11,47,0
303669,Tests,80,147,12,6685,254,49.51,12059,55.43,16,41,755,19,91,0
303669,ODIs,141,133,20,5800,133*,51.32,6626,87.53,16,33,467,43,72,0
303669,T20Is,32,30,5,893,90*,35.72,707,126.3,0,5,92,16,18,0
303669,First-class,139,242,23,10771,254,49.18,19130,56.3,26,58,1258,30,130,0
303669,List A,180,171,26,7084,133*,48.85,8227,86.1,17,42,583,48,84,0
303669,T20s,72,66,13,1619,92*,30.54,1288,125.69,0,9,180,24,32,0
298438,ODIs,82,79,2,3279,180,42.58,3063,107.05,9,17,378,63,31,0
298438,T20Is,32,32,0,743,78,23.21,512,145.11,0,4,75,35,5,0
298438,First-class,81,132,11,4645,143,38.38,5657,82.11,9,22,618,72,73,0
298438,List A,178,170,8,6339,180,39.12,5916,107.15,16,33,757,115,69,0
298438,T20s,192,188,9,4882,122*,27.27,3349,145.77,4,31,531,193,83,0
311158,Tests,52,95,2,3152,258,33.89,5370,58.69,6,17,399,48,55,0
311158,ODIs,93,80,14,2598,102*,39.36,2757,94.23,3,19,212,73,45,0
311158,T20Is,23,20,5,232,38,15.46,178,130.33,0,0,20,9,9,0
311158,First-class,127,215,10,6942,258,33.86,,,14,36,,,96,0
311158,List A,164,144,23,4499,164,37.18,4648,96.79,7,26,384,135,76,0
311158,T20s,120,110,18,2257,103*,24.53,1671,135.06,1,8,175,98,48,0
457279,ODIs,4,1,1,9,9*,-,7,128.57,0,0,1,0,0,0
457279,First-class,34,42,10,532,60,16.62,1117,47.62,0,1,67,6,14,0
457279,List A,30,14,9,122,24*,24.4,172,70.93,0,0,9,2,13,0
457279,T20s,42,11,7,24,8*,6,22,109.09,0,0,1,1,10,0
296597,Tests,13,22,0,548,83,24.9,1100,49.81,0,3,86,0,8,0
296597,ODIs,13,11,0,265,51,24.09,299,88.62,0,1,38,0,4,0
296597,T20Is,8,8,0,230,46,28.75,192,119.79,0,0,23,6,0,0
296597,First-class,158,262,19,9383,240,38.61,15234,61.59,24,35,1413,37,136,0
296597,List A,136,127,7,4848,190,40.4,4944,98.05,9,23,566,37,51,0
296597,T20s,174,168,16,4519,107*,29.73,3391,133.26,1,28,516,118,84,0
308251,ODIs,46,27,12,279,50,18.6,339,82.3,0,1,23,6,21,0
308251,T20Is,28,19,7,166,29*,13.83,126,131.74,0,0,8,10,12,0
308251,First-class,70,100,12,2350,104*,26.7,3632,64.7,2,14,287,54,17,0
308251,List A,129,92,20,1761,167,24.45,1856,94.88,3,6,151,64,47,0
308251,T20s,175,130,25,2559,118,24.37,1820,140.6,2,11,196,134,69,0
247235,Tests,26,43,10,1012,137*,30.66,2021,50.07,1,4,132,1,12,0
247235,ODIs,97,67,20,1184,95*,25.19,1312,90.24,0,4,84,19,44,0
247235,T20Is,8,7,4,91,37,30.33,63,144.44,0,0,4,5,1,0
247235,First-class,140,207,48,5620,152*,35.34,,,10,23,,,59,0
247235,List A,179,120,36,1925,95*,22.91,2132,90.29,0,5,141,32,61,0
247235,T20s,111,69,36,803,57*,24.33,590,136.1,0,2,65,28,41,0
351588,Tests,13,23,5,297,52,16.5,493,60.24,0,1,46,2,5,0
351588,ODIs,49,16,10,56,13,9.33,63,88.88,0,0,6,0,11,0
351588,T20Is,5,2,2,10,5*,-,12,83.33,0,0,1,0,0,0
351588,First-class,51,84,17,1433,72*,21.38,2573,55.69,0,5,203,8,14,0
351588,List A,83,32,15,118,24,6.94,146,80.82,0,0,9,1,21,0
351588,T20s,25,12,6,100,27*,16.66,100,100,0,0,9,0,4,0
398438,Tests,2,3,0,195,77,65,375,52,0,2,19,5,3,0
398438,First-class,50,85,6,3964,304*,50.17,6517,60.82,8,23,514,43,30,0
398438,List A,75,75,1,3605,176,48.71,3579,100.72,12,14,448,63,28,0
398438,T20s,134,129,9,2939,111,24.49,2232,131.67,1,18,287,104,49,0
942645,ODIs,8,3,1,9,5,4.5,17,52.94,0,0,1,0,1,0
942645,T20Is,9,1,1,1,1*,-,1,100,0,0,0,0,2,0
942645,First-class,3,2,2,20,18*,-,24,83.33,0,0,3,0,1,0
942645,List A,28,7,2,10,5,2,34,29.41,0,0,1,0,5,0
942645,T20s,34,6,4,5,3*,2.5,9,55.55,0,0,0,0,7,0
625383,Tests,10,15,6,14,6,1.55,102,13.72,0,0,1,0,3,0
625383,ODIs,56,12,7,19,10*,3.8,43,44.18,0,0,2,1,17,0
625383,T20Is,42,6,4,8,7,4,13,61.53,0,0,1,0,6,0
625383,First-class,36,43,25,134,16*,7.44,574,23.34,0,0,16,0,12,0
625383,List A,81,25,14,82,42*,7.45,101,81.18,0,0,7,4,25,0
625383,T20s,149,22,15,69,16*,9.85,77,89.61,0,0,4,3,23,0
430246,ODIs,48,7,3,34,18*,8.5,67,50.74,0,0,5,0,14,0
430246,T20Is,31,3,2,4,3*,4,9,44.44,0,0,0,0,7,0
430246,First-class,31,47,10,324,42,8.75,1084,29.88,0,0,38,2,11,0
430246,List A,87,27,12,202,24*,13.46,317,63.72,0,0,20,1,22,0
430246,T20s,151,29,18,54,10,4.9,96,56.25,0,0,1,0,39,0
28235,Tests,34,58,1,2315,190,40.61,3458,66.94,7,5,316,12,28,0
28235,ODIs,130,129,7,5480,143,44.91,5830,93.99,17,27,683,67,61,0
28235,T20Is,50,49,3,1310,92,28.47,1004,130.47,0,9,144,42,17,0
28235,First-class,121,200,10,8338,224,43.88,,,24,29,,,120,0
28235,List A,244,242,20,10168,248,45.8,,,29,51,,,123,0
28235,T20s,243,241,26,6929,97*,32.22,5577,124.24,0,53,789,159,103,0
28081,Tests,90,144,16,4876,224,38.09,8249,59.11,6,33,544,78,256,38
28081,ODIs,348,296,84,10723,183*,50.58,12231,87.67,10,72,825,228,317,122
28081,T20Is,98,85,42,1617,56,37.6,1282,126.13,0,2,116,52,57,34
28081,First-class,131,210,19,7038,224,36.84,,,9,47,,,364,57
28081,List A,421,363,99,13303,183*,50.39,,,17,86,,,398,140
28081,T20s,317,283,117,6621,84*,39.88,4882,135.62,0,27,451,295,170,83
234675,Tests,41,60,14,1485,100*,32.28,2299,64.59,1,10,149,40,31,0
234675,ODIs,151,101,33,2035,87,29.92,2416,84.23,0,10,155,37,53,0
234675,T20Is,40,18,6,116,25,9.66,124,93.54,0,0,6,2,18,0
234675,First-class,94,138,22,5415,331,46.68,8868,61.06,10,25,577,97,82,0
234675,List A,204,145,45,3084,134,30.84,3574,86.28,2,15,231,64,75,0
234675,T20s,228,159,57,2253,48,22.08,1834,122.84,0,0,158,77,85,0
290716,ODIs,65,45,16,1254,120,43.24,1244,100.8,2,6,127,21,30,0
290716,T20Is,9,6,0,122,58,20.33,99,123.23,0,1,12,3,1,0
290716,First-class,77,123,11,5154,327,46.01,7442,69.25,14,20,700,63,57,0
290716,List A,156,132,32,4747,141,47.47,4526,104.88,9,28,481,99,69,0
290716,T20s,119,106,27,1826,69,23.11,1390,131.36,0,9,163,62,43,7
30045,Tests,26,42,1,1025,129,25,2080,49.27,1,7,134,4,57,6
30045,ODIs,92,78,21,1746,79,30.63,2367,73.76,0,9,175,15,63,7
30045,T20Is,32,26,14,399,48,33.25,278,143.52,0,0,42,15,14,5
30045,First-class,163,249,19,9376,213,40.76,15965,58.72,27,42,,,385,44
30045,List A,221,196,34,6424,154*,39.65,7079,90.74,11,33,,,189,40
30045,T20s,276,245,48,5407,97*,27.44,4056,133.3,0,27,529,165,167,55
326017,ODIs,3,2,0,1,1,0.5,3,33.33,0,0,0,0,1,0
326017,T20Is,3,-,-,-,-,-,-,-,-,-,-,-,0,0
326017,First-class,58,70,14,613,50,10.94,1685,36.37,0,1,82,6,12,0
326017,List A,80,37,14,157,22,6.82,287,54.7,0,0,9,0,26,0
326017,T20s,93,30,20,66,8*,6.6,77,85.71,0,0,4,0,17,0
253802,Tests,77,131,8,6613,243,53.76,11549,57.26,25,20,731,19,72,0
253802,ODIs,234,226,37,11251,183,59.52,12088,93.07,41,54,1054,118,115,0
253802,T20Is,67,62,17,2263,90*,50.28,1647,137.4,0,20,223,54,33,0
253802,First-class,109,179,15,8862,243,54.03,15452,57.35,32,28,1044,34,103,0
253802,List A,268,259,40,12693,183,57.95,13624,93.16,45,62,1218,142,133,0
253802,T20s,266,252,46,8369,113,40.62,6240,134.11,5,60,773,264,120,0
559235,Tests,6,6,0,51,26,8.5,161,31.67,0,0,6,0,3,0
559235,ODIs,50,20,12,101,19,12.62,173,58.38,0,0,8,0,5,0
559235,T20Is,18,2,1,20,16,20,20,100,0,0,2,0,7,0
559235,First-class,30,38,4,846,117,24.88,1938,43.65,1,6,107,6,13,0
559235,List A,60,27,14,150,25,11.53,257,58.36,0,0,11,0,7,0
559235,T20s,89,19,11,106,17*,13.25,111,95.49,0,0,10,0,25,0
326016,Tests,21,29,4,552,63*,22.08,1225,45.06,0,3,77,1,8,0
326016,ODIs,109,50,15,525,53*,15,700,75,0,1,44,8,26,0
326016,T20Is,37,9,5,23,9,5.75,29,79.31,0,0,0,0,5,0
326016,First-class,70,101,11,2433,128,27.03,5691,42.75,1,14,314,8,18,0
326016,List A,149,82,30,1066,72,20.5,,,0,3,,,34,0
326016,T20s,164,57,26,253,24*,8.16,265,95.47,0,0,21,4,34,0
1081442,T20Is,1,-,-,-,-,-,-,-,-,-,-,-,0,0
1081442,First-class,7,9,1,126,68*,15.75,322,39.13,0,1,14,1,0,0
1081442,List A,27,11,7,56,23,14,63,88.88,0,0,0,3,3,0
1081442,T20s,22,10,7,28,7*,9.33,31,90.32,0,0,3,0,5,0
481896,Tests,40,56,17,433,51*,11.1,582,74.39,0,1,45,16,9,0
481896,ODIs,67,32,14,133,25,7.38,158,84.17,0,0,10,6,24,0
481896,T20Is,7,-,-,-,-,-,-,-,-,-,-,-,0,0
481896,First-class,63,88,26,732,51*,11.8,1101,66.48,0,1,74,25,15,0
481896,List A,98,55,18,313,26,8.45,332,94.27,0,0,26,15,37,0
481896,T20s,79,22,10,66,21,5.5,67,98.5,0,0,6,2,18,0
940973,ODIs,1,-,-,-,-,-,-,-,-,-,-,-,0,0
940973,T20Is,3,-,-,-,-,-,-,-,-,-,-,-,1,0
940973,First-class,25,31,3,171,26,6.1,403,42.43,0,0,23,1,4,0
940973,List A,32,20,8,110,36*,9.16,127,86.61,0,0,11,3,2,0
940973,T20s,51,15,7,40,14,5,51,78.43,0,0,3,1,17,0
625371,Tests,11,18,1,532,108,31.29,720,73.88,1,4,68,12,7,0
625371,ODIs,52,36,5,918,83,29.61,762,120.47,0,4,66,40,21,0
625371,T20Is,38,24,6,296,33*,16.44,192,154.16,0,0,17,19,23,0
625371,First-class,29,46,1,1351,108,30.02,2382,56.71,1,10,167,24,14,0
625371,List A,73,54,10,1252,83,28.45,1154,108.49,0,6,86,49,30,0
625371,T20s,133,111,35,2132,91,28.05,1518,140.44,0,7,142,122,76,0
471342,T20Is,11,5,2,70,26*,23.33,50,140,0,0,6,3,4,0
471342,First-class,3,5,0,294,160,58.8,434,67.74,2,0,40,1,1,0
471342,List A,47,45,5,1308,85,32.7,1591,82.21,0,8,127,28,15,0
471342,T20s,89,70,20,1220,86,24.4,858,142.19,0,2,108,49,30,0
931581,Tests,9,15,1,696,159*,49.71,943,73.8,2,2,70,17,40,2
931581,ODIs,7,6,0,173,48,28.83,141,122.69,0,0,20,4,6,0
931581,T20Is,15,14,2,233,58,19.41,195,119.48,0,1,17,10,3,0
931581,First-class,32,49,3,2440,308,53.04,2774,87.95,6,10,255,92,106,9
931581,List A,43,40,4,1091,135,30.3,1034,105.51,1,6,113,36,49,10
931581,T20s,82,81,10,2440,128*,34.36,1510,161.58,2,16,218,132,51,13
32540,Tests,68,114,8,5426,206*,51.18,11682,46.44,18,20,638,11,45,0
32540,ODIs,5,5,0,51,27,10.2,130,39.23,0,0,4,0,0,0
32540,First-class,187,307,37,14729,352,54.55,,,49,50,,,125,0
32540,List A,103,101,19,4445,158*,54.2,,,11,29,,,39,0
32540,T20s,64,56,10,1356,100*,29.47,1240,109.35,1,7,158,20,32,0
277916,Tests,56,95,9,3488,188,40.55,6887,50.64,9,17,389,26,73,0
277916,ODIs,90,87,3,2962,111,35.26,3767,78.63,3,24,293,33,48,0
277916,T20Is,20,20,2,375,61,20.83,331,113.29,0,1,32,6,16,0
277916,First-class,130,221,22,9906,265*,49.77,18125,54.65,30,43,1207,68,133,0
277916,List A,167,163,10,6054,187,39.56,,,10,42,,,80,0
277916,T20s,196,188,20,4988,105*,29.69,4167,119.7,2,35,518,94,82,0
422108,Tests,34,56,2,1905,199,35.27,3282,58.04,5,11,225,14,43,0
422108,ODIs,21,20,4,592,100*,37,765,77.38,1,4,46,9,8,0
422108,T20Is,27,24,4,879,110*,43.95,589,149.23,2,5,76,41,8,0
422108,First-class,75,125,5,5675,337,47.29,10009,56.69,14,29,712,46,80,0
422108,List A,62,61,7,2004,110,37.11,2723,73.59,4,12,161,32,33,4
422108,T20s,108,96,17,3181,110*,40.26,2296,138.54,3,24,277,132,44,5
33141,ODIs,55,50,14,1694,124*,47.05,2143,79.04,3,10,145,30,17,0
33141,T20Is,6,5,1,42,20,10.5,50,84,0,0,5,0,4,0
33141,First-class,97,156,21,6151,210,45.56,,,16,34,,,74,0
33141,List A,160,150,25,5103,124*,40.82,,,5,37,,,67,0
33141,T20s,216,205,29,4584,100*,26.04,3740,122.56,1,24,384,156,82,3
477021,ODIs,12,8,1,223,46,31.85,246,90.65,0,0,20,4,7,0
477021,T20Is,9,4,0,101,43,25.25,73,138.35,0,0,11,5,2,0
477021,First-class,41,53,9,2099,111,47.7,4103,51.15,5,15,246,22,26,0
477021,List A,70,58,12,1671,129,36.32,1819,91.86,2,8,139,33,29,0
477021,T20s,78,62,17,1146,69,25.46,895,128.04,0,4,74,46,45,0
236779,Tests,90,124,43,627,31*,7.74,2211,28.35,0,0,71,0,19,0
236779,ODIs,80,28,13,72,13,4.8,203,35.46,0,0,6,0,19,0
236779,T20Is,14,3,2,8,5*,8,9,88.88,0,0,1,0,4,0
236779,First-class,132,168,62,889,66,8.38,2954,30.09,0,1,100,3,29,0
236779,List A,123,45,20,174,31,6.96,368,47.28,0,0,12,1,26,0
236779,T20s,133,33,25,65,10*,8.12,78,83.33,0,0,5,2,29,0
34102,Tests,27,47,7,1585,177,39.62,2881,55.01,3,10,151,32,25,0
34102,ODIs,213,207,32,8554,264,48.88,9668,88.47,26,42,752,230,76,0
34102,T20Is,94,86,14,2331,118,32.37,1693,137.68,4,16,207,102,35,0
34102,First-class,87,137,16,6562,309*,54.23,,,20,30,,,67,0
34102,List A,284,274,40,10796,264,46.13,,,29,55,,,100,0
34102,T20s,314,301,46,8200,118,32.15,6158,133.16,6,55,725,336,126,0
1070173,ODIs,2,2,0,16,9,8,32,50,0,0,2,0,0,0
1070173,First-class,9,16,2,1089,268,77.78,1409,77.28,3,7,135,13,6,0
1070173,List A,43,42,5,1724,123*,46.59,1997,86.32,5,7,179,28,15,0
1070173,T20s,32,29,10,614,76,32.31,462,132.9,0,5,55,19,11,0
452044,Tests,4,7,0,167,56,23.85,458,36.46,0,1,19,1,1,0
452044,First-class,70,109,13,5759,302*,59.98,11773,48.91,17,27,633,39,68,1
452044,List A,68,66,8,2762,169,47.62,3290,83.95,4,18,267,36,22,0
452044,T20s,73,72,7,1309,81,20.13,1174,111.49,0,4,118,27,29,2
237095,Tests,61,105,1,3982,167,38.28,8601,46.29,12,15,467,33,49,0
237095,ODIs,17,16,0,339,72,21.18,506,66.99,0,1,33,3,9,0
237095,T20Is,9,9,0,169,48,18.77,154,109.74,0,0,13,8,3,0
237095,First-class,131,220,7,9116,266,42.79,18471,49.35,25,38,1112,107,112,0
237095,List A,86,85,2,3360,155,40.48,4206,79.88,7,18,323,73,39,0
237095,T20s,160,158,5,4064,127,26.56,3313,122.66,3,22,376,144,64,0
376116,Tests,41,47,21,283,30,10.88,643,44.01,0,0,31,9,14,0
376116,ODIs,75,24,14,79,18*,7.9,134,58.95,0,0,8,1,22,0
376116,T20Is,7,1,0,2,2,2,4,50,0,0,0,0,3,0
376116,First-class,81,96,42,808,128*,14.96,1269,63.67,1,1,86,31,30,0
376116,List A,118,52,25,284,30,10.51,297,95.62,0,0,24,15,32,0
376116,T20s,146,48,27,194,26,9.23,165,117.57,0,0,16,11,38,0
277662,Tests,13,22,1,683,116,32.52,1201,56.86,1,4,94,14,7,0
277662,ODIs,49,45,5,1109,131*,27.72,1020,108.72,1,4,86,55,11,0
277662,T20Is,31,24,4,485,94*,24.25,351,138.17,0,2,30,26,19,0
277662,First-class,53,89,10,2862,167,36.22,4874,58.71,4,13,387,50,39,0
277662,List A,85,79,8,1988,131*,28,1992,99.79,1,11,163,85,28,0
277662,T20s,136,119,23,2588,95*,26.95,1834,141.11,0,10,168,155,51,0
213674,Tests,4,4,0,56,35,14,176,31.81,0,0,6,0,2,0
213674,ODIs,9,5,2,79,49,26.33,77,102.59,0,0,5,2,2,0
213674,T20Is,2,1,0,1,1,1,5,20,0,0,0,0,2,0
213674,First-class,115,184,21,4183,195,25.66,8317,50.29,2,21,554,18,87,0
213674,List A,75,58,13,1517,83,33.71,1690,89.76,0,13,136,17,21,0
213674,T20s,58,33,14,254,37*,13.36,257,98.83,0,0,17,4,27,0
277912,Tests,61,76,37,562,52*,14.41,1063,52.86,0,1,56,25,36,0
277912,ODIs,87,37,21,150,21*,9.37,204,73.52,0,0,14,6,29,0
277912,T20Is,25,7,3,14,5,3.5,24,58.33,0,0,0,0,12,0
277912,First-class,94,116,47,970,61,14.05,1912,50.73,0,2,105,39,51,0
277912,List A,116,51,26,205,21*,8.2,283,72.43,0,0,18,6,39,0
277912,T20s,93,22,13,43,6,4.77,63,68.25,0,0,0,1,41,0
362541,Tests,27,45,4,568,47,13.85,1225,46.36,0,0,70,8,10,0
362541,ODIs,19,12,2,158,57,15.8,214,73.83,0,1,11,3,3,0
362541,T20Is,18,10,5,121,44,24.2,83,145.78,0,0,6,9,7,0
362541,First-class,98,148,21,3382,105,26.62,5978,56.57,2,18,430,60,46,0
362541,List A,74,57,10,1070,80,22.76,1142,93.69,0,5,87,36,18,0
362541,T20s,58,39,15,630,44,26.25,445,141.57,0,0,33,37,25,0
438563,ODIs,5,5,1,160,124*,40,174,91.95,1,0,12,3,1,0
438563,T20Is,24,23,2,475,63*,22.61,416,114.18,0,1,38,13,7,0
438563,First-class,19,32,1,1061,104,34.22,1704,62.26,1,7,143,13,17,0
438563,List A,38,35,4,1499,157,48.35,1577,95.05,4,8,145,28,18,0
438563,T20s,73,66,8,1340,101,23.1,1052,127.37,1,6,115,46,20,0
55395,Tests,17,26,4,820,105,37.27,924,88.74,1,5,80,29,11,0
55395,ODIs,36,27,6,601,74*,28.61,552,108.87,0,3,45,26,10,0
55395,T20Is,25,23,7,261,50,16.31,177,147.45,0,1,13,16,12,0
55395,First-class,103,168,23,5328,144*,36.74,7304,72.94,12,31,,,100,0
55395,List A,137,120,16,2675,151,25.72,,,2,9,,,57,0
55395,T20s,178,157,41,2873,72*,24.76,1744,164.73,0,9,209,176,77,0
493773,ODIs,34,15,7,62,19,7.75,125,49.6,0,0,3,1,9,0
493773,T20Is,5,1,0,1,1,1,3,33.33,0,0,0,0,3,0
493773,First-class,41,56,21,475,41,13.57,1051,45.19,0,0,64,8,13,0
493773,List A,62,32,14,169,24,9.38,255,66.27,0,0,9,6,19,0
493773,T20s,48,11,7,23,8*,5.75,34,67.64,0,0,1,0,11,0
226492,Tests,47,89,1,2586,189,29.38,5548,46.61,3,17,326,23,50,0
226492,ODIs,177,174,19,6606,237*,42.61,7554,87.45,16,35,676,167,90,0
226492,T20Is,76,74,7,2272,105,33.91,1712,132.71,2,14,200,103,40,0
226492,First-class,109,197,13,6987,227,37.97,13003,53.73,15,36,926,84,116,0
226492,List A,232,227,22,8899,237*,43.4,10185,87.37,26,44,922,221,117,0
226492,T20s,220,215,21,6382,120*,32.89,4955,128.79,4,42,555,277,131,0
506612,Tests,10,14,3,216,66,19.63,271,79.7,0,1,31,5,5,0
506612,ODIs,50,19,7,206,48*,17.16,207,99.51,0,0,18,9,17,0
506612,T20Is,6,2,1,10,10,10,5,200,0,0,2,0,1,0
506612,First-class,62,81,15,1415,81,21.43,1779,79.53,0,5,183,34,26,0
506612,List A,114,61,18,557,48*,12.95,542,102.76,0,0,49,24,44,0
506612,T20s,79,45,18,363,42,13.44,225,161.33,0,0,22,25,27,0
539548,ODIs,2,1,1,11,11*,-,6,183.33,0,0,1,0,0,0
539548,T20Is,4,3,3,57,35*,-,24,237.5,0,0,4,5,2,0
539548,First-class,70,108,18,2563,142*,28.47,4613,55.56,3,13,284,48,25,0
539548,List A,73,59,13,974,85*,21.17,1025,95.02,0,3,75,38,23,0
539548,T20s,77,50,25,454,38*,18.16,351,129.34,0,0,29,19,31,0
388802,Tests,43,76,3,3118,264*,42.71,6729,46.33,9,15,350,12,43,0
388802,ODIs,93,86,9,2493,137,32.37,3029,82.3,4,15,211,33,73,7
388802,T20Is,13,10,0,163,39,16.3,157,103.82,0,0,12,2,6,0
388802,First-class,102,178,12,7098,264*,42.75,14340,49.49,16,41,851,21,127,1
388802,List A,163,149,15,4546,137,33.92,5466,83.16,6,27,429,55,130,13
388802,T20s,77,68,3,1790,110,27.53,1347,132.88,1,10,148,61,37,2
381743,T20Is,3,3,1,28,19*,14,19,147.36,0,0,4,0,2,0
381743,First-class,65,109,12,3283,136,33.84,6938,47.31,6,20,320,63,69,0
381743,List A,77,71,6,2388,126*,36.73,2906,82.17,3,17,175,71,38,0
381743,T20s,76,66,23,1397,88*,32.48,1102,126.76,0,4,85,58,40,0
232359,Tests,1,2,0,15,15,7.5,26,57.69,0,0,3,0,0,0
232359,ODIs,57,53,2,1271,87,24.92,1214,104.69,0,8,138,36,22,0
232359,T20Is,52,49,7,1411,109*,33.59,871,161.99,3,9,104,92,15,0
232359,First-class,48,74,4,3611,281,51.58,3655,98.79,13,15,405,137,21,0
232359,List A,129,119,14,3694,174*,35.18,3318,111.33,6,22,379,122,52,0
232359,T20s,220,207,27,5296,109*,29.42,3614,146.54,4,30,433,290,53,0
355269,Tests,12,22,1,709,137*,33.76,1069,66.32,2,4,88,11,12,0
355269,ODIs,57,48,10,1216,97*,32,1217,99.91,0,6,109,28,22,0
